accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score,time_of_day,is_weekend_str
10787,Pune,Maharashtra,18.528436682360176,73.89688680885284,2025-01-17,08:00,8,Tuesday,0,highway,3,0,clear,high,31,high,drunk driving,minor,4,2,0,,0.6,Morning,Weekday
10788,Pune,Maharashtra,18.5636383998864,73.7898530412888,2024-08-11,17:00,17,Wednesday,0,urban,3,1,clear,medium,35,low,overspeeding,major,1,1,0,,0.66,Evening,Weekday
10789,Mumbai,Maharashtra,19.06199374769585,72.87602888261934,2022-01-21,02:00,2,Sunday,1,highway,2,0,clear,high,29,medium,poor road,minor,2,0,0,,0.44,Night,Weekend
10790,Hyderabad,Telangana,17.354881385962525,78.39333998885388,2024-08-27,13:00,13,Saturday,1,highway,2,1,clear,high,18,medium,drunk driving,minor,2,1,0,,0.49,Afternoon,Weekend
10791,Delhi,Delhi,28.51842353184987,77.12645928298092,2022-07-13,00:00,0,Sunday,1,urban,4,0,rain,low,37,high,poor road,minor,1,1,1,,0.74,Night,Weekend
10792,Hyderabad,Telangana,17.331576891057953,78.57965047755063,2022-04-05,22:00,22,Wednesday,0,urban,1,1,rain,low,18,low,distraction,fatal,3,3,0,,0.74,Night,Weekday
10793,Chennai,Tamil Nadu,13.125087004303182,80.28747223901749,2023-07-20,00:00,0,Thursday,0,urban,3,0,rain,medium,22,high,overspeeding,major,3,3,1,,0.83,Night,Weekday
10794,Delhi,Delhi,28.706246434416272,77.16162064101611,2022-12-13,04:00,4,Sunday,1,rural,3,1,clear,high,33,high,drunk driving,minor,1,1,1,,0.74,Night,Weekend
10795,Mumbai,Maharashtra,19.03906941270545,72.95360184079534,2024-03-15,02:00,2,Sunday,1,highway,2,1,clear,high,30,high,weather,minor,1,0,0,,0.55,Night,Weekend
10796,Mumbai,Maharashtra,19.13333670046467,72.8491696139484,2024-01-23,21:00,21,Friday,0,urban,3,1,clear,high,21,high,overspeeding,minor,4,0,1,,0.59,Night,Weekday
10797,Bangalore,Karnataka,13.044826780658546,77.50442880744872,2024-06-13,19:00,19,Monday,0,highway,3,0,clear,medium,17,medium,overspeeding,minor,3,1,1,,0.6,Evening,Weekday
10798,Delhi,Delhi,28.71112556602399,77.14563546477105,2023-02-27,15:00,15,Monday,0,highway,1,1,clear,high,27,medium,drunk driving,major,4,4,1,,0.52,Afternoon,Weekday
10799,Bangalore,Karnataka,13.067361777756634,77.67245239268907,2024-04-04,18:00,18,Wednesday,0,urban,3,0,clear,high,24,high,distraction,minor,3,2,0,,0.43,Evening,Weekday
10800,Delhi,Delhi,28.69840883618241,77.20927701139657,2024-03-15,08:00,8,Saturday,1,highway,2,0,rain,medium,23,medium,drunk driving,major,2,1,0,,0.69,Morning,Weekend
10801,Bangalore,Karnataka,13.068614587144664,77.5088316243253,2022-08-06,05:00,5,Wednesday,0,highway,3,0,clear,high,25,medium,overspeeding,minor,1,1,0,,0.39,Morning,Weekday
10802,Delhi,Delhi,28.67244885890064,77.1667380151721,2022-07-05,21:00,21,Saturday,1,highway,3,1,clear,high,37,high,drunk driving,minor,5,5,0,,0.77,Night,Weekend
10803,Hyderabad,Telangana,17.470633755232978,78.39088392343324,2024-04-17,04:00,4,Wednesday,0,urban,1,1,clear,high,30,high,overspeeding,fatal,4,3,0,,0.77,Night,Weekday
10804,Chennai,Tamil Nadu,13.022621149877924,80.17313671464535,2024-05-15,23:00,23,Sunday,1,urban,4,0,clear,high,21,high,overspeeding,major,5,4,0,,0.68,Night,Weekend
10805,Pune,Maharashtra,18.474219684656905,73.93154513324457,2025-03-16,18:00,18,Saturday,1,highway,4,1,rain,low,27,high,drunk driving,minor,3,3,1,,0.92,Evening,Weekend
10806,Kolkata,West Bengal,22.51063611814993,88.4225415059477,2024-10-06,18:00,18,Tuesday,0,highway,1,1,clear,high,22,medium,drunk driving,minor,5,5,0,,0.59,Evening,Weekday
10807,Chennai,Tamil Nadu,13.150699912019206,80.23888489450226,2023-01-18,04:00,4,Saturday,1,urban,3,0,rain,medium,27,high,overspeeding,major,1,1,0,,0.85,Night,Weekend
10808,Kolkata,West Bengal,22.623630774571392,88.40914090278899,2022-02-27,10:00,10,Thursday,0,highway,1,0,rain,low,31,high,drunk driving,minor,4,4,0,,0.76,Morning,Weekday
10809,Chennai,Tamil Nadu,13.021529754748634,80.18927062055576,2024-03-16,13:00,13,Saturday,1,highway,1,1,clear,medium,28,high,overspeeding,minor,2,2,0,,0.67,Afternoon,Weekend
10810,Chennai,Tamil Nadu,12.9895520984297,80.18916305054393,2023-10-30,03:00,3,Sunday,1,urban,1,1,clear,high,26,medium,overspeeding,major,1,1,1,,0.66,Night,Weekend
10811,Delhi,Delhi,28.69307798902645,77.25191405761169,2023-02-09,03:00,3,Sunday,1,highway,2,1,clear,high,20,high,overspeeding,major,3,2,1,,0.82,Night,Weekend
10812,Kolkata,West Bengal,22.487981383163067,88.45355768715012,2024-12-10,00:00,0,Sunday,1,highway,2,0,clear,high,28,medium,drunk driving,minor,5,3,1,,0.69,Night,Weekend
10813,Bangalore,Karnataka,12.97881036702879,77.56672923822022,2024-11-20,07:00,7,Saturday,1,urban,2,0,rain,low,28,high,overspeeding,major,4,2,0,,0.83,Morning,Weekend
10814,Pune,Maharashtra,18.541268540907605,73.90379897072307,2022-12-19,19:00,19,Wednesday,0,highway,2,0,clear,high,22,low,weather,minor,2,2,0,,0.32,Evening,Weekday
10815,Bangalore,Karnataka,13.035040909312938,77.688978045248,2023-10-23,07:00,7,Wednesday,0,urban,1,0,clear,high,31,low,poor road,minor,4,2,0,,0.15,Morning,Weekday
10816,Mumbai,Maharashtra,19.02913635615577,72.84798944340201,2024-04-28,20:00,20,Sunday,1,urban,2,0,rain,low,18,high,drunk driving,minor,2,2,0,,0.87,Evening,Weekend
10817,Mumbai,Maharashtra,19.08032214526249,72.91480456247089,2023-12-07,12:00,12,Saturday,1,rural,1,1,rain,medium,18,low,poor road,minor,3,3,0,,0.41,Afternoon,Weekend
10818,Bangalore,Karnataka,13.040901640200644,77.6685209494808,2025-01-01,19:00,19,Saturday,1,highway,2,1,clear,high,26,high,weather,minor,2,1,0,,0.52,Evening,Weekend
10819,Hyderabad,Telangana,17.42931049952321,78.5458847681444,2022-04-13,21:00,21,Thursday,0,highway,2,1,clear,high,26,high,drunk driving,minor,4,4,0,,0.67,Night,Weekday
10820,Delhi,Delhi,28.63994532134576,77.30193864866948,2025-04-08,22:00,22,Sunday,1,urban,3,1,clear,high,31,medium,poor road,minor,1,1,0,,0.41,Night,Weekend
10821,Pune,Maharashtra,18.447318241431805,73.82747470211844,2023-04-04,12:00,12,Thursday,0,urban,3,0,clear,high,37,medium,drunk driving,minor,5,4,0,,0.4,Afternoon,Weekday
10822,Bangalore,Karnataka,12.875286056823445,77.65048299805804,2024-09-09,19:00,19,Monday,0,highway,3,1,clear,high,23,high,drunk driving,minor,5,5,0,,0.61,Evening,Weekday
10823,Pune,Maharashtra,18.58017306351844,73.80694918743252,2022-11-11,22:00,22,Thursday,0,urban,2,1,fog,low,18,medium,overspeeding,major,5,5,0,,0.8,Night,Weekday
10824,Kolkata,West Bengal,22.609504480949205,88.38688375572403,2022-01-07,18:00,18,Monday,0,urban,3,0,clear,high,21,high,drunk driving,major,3,1,0,,0.64,Evening,Weekday
10825,Pune,Maharashtra,18.5439334605059,73.78735643452127,2025-04-01,03:00,3,Saturday,1,highway,2,1,rain,medium,38,high,poor road,minor,4,0,0,,0.67,Night,Weekend
10826,Chennai,Tamil Nadu,13.059514608298487,80.35755938959063,2024-11-04,11:00,11,Friday,0,urban,3,1,fog,low,35,low,weather,minor,5,2,0,,0.41,Morning,Weekday
10827,Kolkata,West Bengal,22.50120203150968,88.31148979924741,2024-04-04,04:00,4,Thursday,0,urban,2,1,clear,high,25,high,drunk driving,minor,1,0,0,,0.65,Night,Weekday
10828,Chennai,Tamil Nadu,13.12534806745499,80.32215473494944,2024-01-05,09:00,9,Sunday,1,urban,2,1,rain,low,36,medium,poor road,minor,3,2,0,,0.42,Morning,Weekend
10829,Delhi,Delhi,28.68287692142156,77.20624472731784,2022-02-18,10:00,10,Wednesday,0,urban,3,0,rain,medium,28,medium,overspeeding,major,1,1,0,,0.52,Morning,Weekday
10830,Kolkata,West Bengal,22.56425251498713,88.31508646731636,2025-03-04,14:00,14,Tuesday,0,rural,3,1,clear,high,36,medium,distraction,fatal,1,1,0,,0.52,Afternoon,Weekday
10831,Bangalore,Karnataka,13.066859975499026,77.59821075102954,2022-01-23,03:00,3,Friday,0,urban,2,1,clear,high,37,high,overspeeding,minor,4,3,0,,0.59,Night,Weekday
10832,Chennai,Tamil Nadu,13.015984785348682,80.26701316103302,2025-02-10,14:00,14,Thursday,0,highway,2,0,clear,high,34,low,drunk driving,minor,5,3,1,,0.43,Afternoon,Weekday
10833,Delhi,Delhi,28.631769623151136,77.2760820873678,2023-02-14,19:00,19,Friday,0,highway,2,1,clear,high,36,high,overspeeding,minor,4,4,1,,0.58,Evening,Weekday
10834,Hyderabad,Telangana,17.38200935899881,78.5754709722992,2023-07-22,20:00,20,Monday,0,highway,3,1,rain,low,28,high,overspeeding,major,3,0,0,,0.9,Evening,Weekday
10835,Delhi,Delhi,28.633444937398945,77.15173535108522,2023-08-13,23:00,23,Wednesday,0,rural,4,1,rain,medium,27,low,drunk driving,minor,4,1,0,,0.77,Night,Weekday
10836,Delhi,Delhi,28.66126969578465,77.19830333431032,2023-10-20,13:00,13,Saturday,1,urban,2,1,fog,low,18,medium,distraction,minor,1,1,0,,0.51,Afternoon,Weekend
10837,Mumbai,Maharashtra,19.13675832243237,72.80093587547694,2025-03-08,19:00,19,Saturday,1,urban,3,1,rain,medium,31,high,distraction,major,1,0,0,,0.66,Evening,Weekend
10838,Pune,Maharashtra,18.50539154194656,73.87018118920533,2024-05-30,01:00,1,Saturday,1,highway,3,1,clear,high,34,high,distraction,minor,4,1,0,,0.55,Night,Weekend
10839,Delhi,Delhi,28.602253186200056,77.21697906378172,2025-03-13,05:00,5,Sunday,1,urban,2,0,clear,high,33,medium,poor road,minor,5,5,1,,0.26,Morning,Weekend
10840,Chennai,Tamil Nadu,13.027378631115583,80.28990050438357,2023-09-15,21:00,21,Saturday,1,urban,2,1,clear,medium,21,medium,overspeeding,minor,1,1,0,,0.64,Night,Weekend
10841,Delhi,Delhi,28.69750927941589,77.12325024261945,2023-03-09,03:00,3,Saturday,1,urban,2,0,clear,high,30,medium,drunk driving,fatal,4,1,1,,0.79,Night,Weekend
10842,Chennai,Tamil Nadu,13.124332060579306,80.32566197890358,2023-10-20,15:00,15,Monday,0,urban,2,1,clear,medium,35,medium,distraction,minor,1,1,0,,0.39,Afternoon,Weekday
10843,Hyderabad,Telangana,17.476021952879915,78.46418553083014,2022-09-18,20:00,20,Tuesday,0,urban,2,1,rain,medium,23,high,distraction,minor,1,1,0,,0.5,Evening,Weekday
10844,Bangalore,Karnataka,13.029931893422184,77.64109561925954,2024-05-17,00:00,0,Friday,0,rural,2,0,clear,high,28,high,overspeeding,fatal,4,1,0,,0.85,Night,Weekday
10845,Bangalore,Karnataka,13.013182567401357,77.59062798364583,2023-11-08,16:00,16,Saturday,1,urban,3,0,rain,medium,32,medium,overspeeding,minor,5,2,0,,0.55,Afternoon,Weekend
10846,Hyderabad,Telangana,17.433161080610617,78.41431391094316,2022-04-08,09:00,9,Thursday,0,rural,2,1,clear,high,28,high,drunk driving,minor,5,5,0,,0.55,Morning,Weekday
10847,Hyderabad,Telangana,17.465584982664843,78.46913325087009,2023-10-01,22:00,22,Tuesday,0,urban,4,1,rain,low,34,low,overspeeding,minor,1,1,0,,0.69,Night,Weekday
10848,Chandigarh,Chandigarh,30.80948400108557,76.77027379487086,2022-11-26,19:00,19,Saturday,1,urban,3,0,clear,high,15,medium,weather,minor,4,4,1,,0.32,Evening,Weekend
10849,Chandigarh,Chandigarh,30.73984829910575,76.75332233115927,2023-11-14,13:00,13,Friday,0,highway,2,1,clear,high,18,high,overspeeding,minor,2,1,1,,0.46,Afternoon,Weekday
10850,Kolkata,West Bengal,22.502786580444194,88.32578051743906,2024-07-30,17:00,17,Saturday,1,urban,2,1,fog,low,34,medium,drunk driving,fatal,2,1,1,,0.9,Evening,Weekend
10851,Delhi,Delhi,28.60135812067054,77.27222466773075,2022-04-14,19:00,19,Tuesday,0,highway,3,0,clear,high,27,medium,weather,minor,1,0,1,,0.39,Evening,Weekday
10852,Delhi,Delhi,28.581087246367435,77.20715273354176,2022-09-24,11:00,11,Sunday,1,highway,3,1,clear,high,28,high,drunk driving,minor,5,3,0,,0.61,Morning,Weekend
10853,Hyderabad,Telangana,17.456825773159593,78.39032635140218,2024-01-15,18:00,18,Thursday,0,urban,2,0,fog,low,24,high,overspeeding,minor,2,2,1,,0.75,Evening,Weekday
10854,Delhi,Delhi,28.64614293384665,77.18897069814,2022-04-19,22:00,22,Monday,0,highway,3,1,clear,high,37,medium,drunk driving,minor,4,0,0,,0.62,Night,Weekday
10855,Delhi,Delhi,28.67851459186121,77.18785565807482,2023-08-08,05:00,5,Monday,0,highway,1,0,rain,medium,26,high,drunk driving,minor,4,2,0,,0.68,Morning,Weekday
10856,Delhi,Delhi,28.56234676393901,77.14729410400864,2023-05-30,05:00,5,Saturday,1,highway,4,1,clear,high,37,high,overspeeding,minor,1,1,1,,0.58,Morning,Weekend
10857,Delhi,Delhi,28.53743108288181,77.19771372534983,2023-04-14,00:00,0,Thursday,0,urban,3,1,clear,high,23,high,overspeeding,minor,3,3,0,,0.64,Night,Weekday
10858,Mumbai,Maharashtra,19.094401702758447,72.91164245038912,2024-08-18,20:00,20,Monday,0,urban,2,1,clear,high,20,medium,poor road,major,4,3,0,,0.41,Evening,Weekday
10859,Mumbai,Maharashtra,19.024671040784632,72.95687209149217,2023-03-30,21:00,21,Sunday,1,urban,3,0,rain,low,38,high,drunk driving,minor,4,3,1,,0.89,Night,Weekend
10860,Chennai,Tamil Nadu,13.013398291681902,80.26516761196143,2022-03-21,16:00,16,Sunday,1,highway,2,0,clear,high,18,low,drunk driving,minor,2,0,0,,0.54,Afternoon,Weekend
10861,Chennai,Tamil Nadu,13.18140113762516,80.35653146122877,2022-05-22,09:00,9,Thursday,0,rural,2,0,clear,high,32,high,distraction,minor,1,1,0,,0.44,Morning,Weekday
10862,Chennai,Tamil Nadu,13.163966744290336,80.23495284711566,2022-09-19,23:00,23,Monday,0,urban,4,1,fog,low,19,medium,drunk driving,fatal,2,1,1,,0.92,Night,Weekday
10863,Delhi,Delhi,28.5461369309205,77.11299476608254,2022-08-08,06:00,6,Friday,0,urban,2,0,fog,low,17,high,drunk driving,major,2,1,0,,0.79,Morning,Weekday
10864,Delhi,Delhi,28.56787381391915,77.25811876081326,2023-09-29,05:00,5,Monday,0,urban,4,0,clear,high,38,high,drunk driving,minor,1,0,0,,0.54,Morning,Weekday
10865,Pune,Maharashtra,18.547723534233445,73.8618271356507,2022-12-11,06:00,6,Friday,0,urban,2,0,clear,medium,31,medium,distraction,major,2,2,0,,0.43,Morning,Weekday
10866,Bangalore,Karnataka,12.931232685247004,77.59743933464141,2024-11-27,02:00,2,Saturday,1,highway,4,0,clear,high,40,high,distraction,minor,5,4,0,,0.63,Night,Weekend
10867,Bangalore,Karnataka,12.975816100997964,77.60475889125867,2023-01-12,05:00,5,Tuesday,0,urban,2,1,clear,high,16,high,overspeeding,major,5,5,1,,0.54,Morning,Weekday
10868,Pune,Maharashtra,18.514771473414577,73.91477400828565,2024-06-01,02:00,2,Saturday,1,highway,2,0,clear,high,27,high,overspeeding,minor,3,0,0,,0.71,Night,Weekend
10869,Chennai,Tamil Nadu,13.095596674677877,80.22821850882379,2024-12-28,14:00,14,Thursday,0,urban,3,1,clear,high,28,high,distraction,minor,3,3,1,,0.33,Afternoon,Weekday
10870,Bangalore,Karnataka,13.055197692254746,77.55246935995206,2023-12-23,17:00,17,Saturday,1,highway,3,0,clear,high,18,high,drunk driving,fatal,1,0,0,,0.9,Evening,Weekend
10871,Pune,Maharashtra,18.56407962852411,73.88029900896602,2025-01-10,07:00,7,Monday,0,urban,3,0,rain,low,31,medium,distraction,minor,5,2,0,,0.45,Morning,Weekday
10872,Hyderabad,Telangana,17.32951905914173,78.4723873659024,2024-02-26,03:00,3,Sunday,1,urban,2,1,rain,medium,36,high,distraction,minor,2,2,1,,0.67,Night,Weekend
10873,Chennai,Tamil Nadu,12.990321369485985,80.23648634575747,2024-01-21,08:00,8,Thursday,0,urban,2,0,clear,high,31,medium,distraction,major,5,3,0,,0.37,Morning,Weekday
10874,Bangalore,Karnataka,13.059885555126812,77.6146140734435,2022-03-08,05:00,5,Sunday,1,rural,3,0,clear,high,17,medium,overspeeding,minor,4,3,1,,0.44,Morning,Weekend
10875,Hyderabad,Telangana,17.315653166339796,78.55273254655542,2023-04-15,19:00,19,Sunday,1,urban,4,0,clear,high,37,medium,drunk driving,minor,3,2,0,,0.53,Evening,Weekend
10876,Delhi,Delhi,28.56006763750313,77.15826376525618,2023-06-11,22:00,22,Tuesday,0,urban,3,0,clear,medium,24,low,overspeeding,minor,4,4,0,,0.64,Night,Weekday
10877,Mumbai,Maharashtra,19.05888531426445,72.84834757628614,2022-01-25,18:00,18,Saturday,1,rural,3,0,rain,low,30,low,distraction,minor,4,4,0,,0.71,Evening,Weekend
10878,Delhi,Delhi,28.65421164185189,77.24228052401241,2023-10-08,17:00,17,Saturday,1,urban,3,1,clear,high,19,high,overspeeding,minor,4,2,1,,0.63,Evening,Weekend
10879,Chandigarh,Chandigarh,30.68587004238291,76.7944006967345,2024-07-30,21:00,21,Saturday,1,urban,2,0,clear,high,27,high,overspeeding,major,1,0,0,,0.73,Night,Weekend
10880,Bangalore,Karnataka,12.93828684103796,77.67479454259342,2022-10-16,12:00,12,Tuesday,0,urban,2,0,clear,high,23,high,poor road,minor,5,2,1,,0.3,Afternoon,Weekday
10881,Delhi,Delhi,28.52307455953396,77.2271523422457,2022-05-14,03:00,3,Friday,0,highway,2,0,clear,high,32,high,drunk driving,minor,1,0,0,,0.73,Night,Weekday
10882,Delhi,Delhi,28.64463129434708,77.18945360664775,2025-03-26,03:00,3,Monday,0,urban,1,1,clear,high,39,medium,overspeeding,minor,5,0,1,,0.53,Night,Weekday
10883,Chennai,Tamil Nadu,13.144714125907685,80.21524346546614,2024-08-17,02:00,2,Saturday,1,highway,2,0,clear,high,17,high,overspeeding,minor,5,4,0,,0.75,Night,Weekend
10884,Delhi,Delhi,28.594802019299053,77.23324221404509,2022-03-08,22:00,22,Saturday,1,urban,2,1,fog,low,27,medium,overspeeding,major,3,3,0,,0.83,Night,Weekend
10885,Delhi,Delhi,28.67081435994251,77.23906183991903,2023-01-24,06:00,6,Friday,0,urban,2,0,rain,medium,36,high,weather,minor,4,0,1,,0.37,Morning,Weekday
10886,Kolkata,West Bengal,22.55178976642528,88.38883824972187,2023-05-01,02:00,2,Sunday,1,urban,4,0,rain,low,36,high,distraction,minor,5,0,0,,0.8,Night,Weekend
10887,Pune,Maharashtra,18.552123764531697,73.85255371911288,2024-03-13,00:00,0,Sunday,1,highway,3,0,clear,high,15,high,overspeeding,major,4,2,0,,0.82,Night,Weekend
10888,Hyderabad,Telangana,17.320702622793505,78.566906166121,2022-01-16,22:00,22,Saturday,1,urban,1,1,clear,high,29,medium,drunk driving,minor,3,2,1,,0.63,Night,Weekend
10889,Delhi,Delhi,28.603688666896915,77.30203152613983,2022-07-05,04:00,4,Sunday,1,urban,2,0,clear,high,29,medium,drunk driving,fatal,3,3,0,,0.71,Night,Weekend
10890,Mumbai,Maharashtra,19.09520095173635,72.87472570215725,2024-06-08,15:00,15,Monday,0,urban,2,0,rain,medium,28,high,distraction,minor,2,2,0,,0.49,Afternoon,Weekday
10891,Delhi,Delhi,28.699527780212662,77.15344130591927,2024-03-21,12:00,12,Friday,0,highway,3,1,clear,high,36,high,drunk driving,minor,5,0,0,,0.53,Afternoon,Weekday
10892,Bangalore,Karnataka,12.994231938036492,77.49711671683387,2025-04-10,01:00,1,Saturday,1,highway,2,0,clear,high,26,medium,drunk driving,minor,2,2,0,,0.61,Night,Weekend
10893,Chennai,Tamil Nadu,13.178503615321128,80.27766969629303,2024-03-18,07:00,7,Thursday,0,highway,2,0,clear,high,32,high,overspeeding,major,5,5,0,,0.59,Morning,Weekday
10894,Pune,Maharashtra,18.51857578476817,73.94193927696442,2025-04-03,14:00,14,Sunday,1,highway,2,0,clear,high,22,medium,overspeeding,fatal,5,3,1,,0.6,Afternoon,Weekend
10895,Hyderabad,Telangana,17.30200659092622,78.46266179598943,2024-10-09,14:00,14,Tuesday,0,urban,2,1,clear,high,25,high,overspeeding,minor,3,2,1,,0.46,Afternoon,Weekday
10896,Hyderabad,Telangana,17.291177270069042,78.44375059034199,2024-09-18,04:00,4,Sunday,1,urban,1,0,rain,medium,16,medium,overspeeding,fatal,1,1,0,,0.83,Night,Weekend
10897,Delhi,Delhi,28.60248054044786,77.21241437694698,2024-06-21,11:00,11,Saturday,1,highway,1,0,clear,high,34,low,drunk driving,minor,5,4,0,,0.45,Morning,Weekend
10898,Chennai,Tamil Nadu,13.118825036337066,80.18968642081293,2023-07-30,02:00,2,Saturday,1,urban,1,0,clear,high,34,high,drunk driving,minor,4,4,1,,0.72,Night,Weekend
10899,Bangalore,Karnataka,12.983173536217915,77.67700253593479,2023-06-03,02:00,2,Thursday,0,urban,3,1,clear,high,37,high,drunk driving,minor,5,5,0,,0.63,Night,Weekday
10900,Hyderabad,Telangana,17.368139438068248,78.45876346773846,2024-03-12,20:00,20,Saturday,1,urban,3,1,clear,high,22,medium,drunk driving,major,4,4,0,,0.59,Evening,Weekend
10901,Delhi,Delhi,28.677893818852844,77.18529163625136,2025-01-31,13:00,13,Saturday,1,urban,3,1,clear,high,34,high,distraction,minor,3,3,0,,0.45,Afternoon,Weekend
10902,Pune,Maharashtra,18.553257359312926,73.86059389434733,2023-02-26,04:00,4,Thursday,0,highway,4,1,clear,high,20,medium,distraction,minor,1,0,0,,0.44,Night,Weekday
10903,Bangalore,Karnataka,12.98797132515644,77.56188803963812,2024-03-21,08:00,8,Wednesday,0,urban,4,0,clear,high,27,low,overspeeding,minor,4,0,0,,0.34,Morning,Weekday
10904,Delhi,Delhi,28.646063030903505,77.3014254287317,2023-02-05,16:00,16,Sunday,1,highway,2,1,rain,low,24,medium,overspeeding,minor,5,5,1,,0.64,Afternoon,Weekend
10905,Delhi,Delhi,28.56460491155228,77.12803057574496,2024-10-04,19:00,19,Tuesday,0,urban,3,1,rain,low,35,medium,overspeeding,major,1,0,0,,0.75,Evening,Weekday
10906,Bangalore,Karnataka,12.952764805109226,77.59530434724537,2024-10-18,21:00,21,Saturday,1,highway,3,0,clear,high,30,high,distraction,minor,3,2,1,,0.6,Night,Weekend
10907,Delhi,Delhi,28.62929603527942,77.28053044414769,2024-01-10,23:00,23,Friday,0,urban,1,1,clear,high,30,low,overspeeding,minor,2,2,0,,0.53,Night,Weekday
10908,Hyderabad,Telangana,17.435150556170306,78.50923533356882,2024-06-01,02:00,2,Saturday,1,urban,3,0,clear,high,34,high,overspeeding,major,4,4,1,,0.7,Night,Weekend
10909,Hyderabad,Telangana,17.445651739970106,78.4742661196536,2022-08-18,22:00,22,Wednesday,0,highway,3,1,clear,high,18,low,overspeeding,major,4,4,1,,0.65,Night,Weekday
10910,Hyderabad,Telangana,17.348813680363055,78.48623241792016,2022-02-20,04:00,4,Thursday,0,urban,2,0,clear,medium,37,medium,drunk driving,minor,3,1,0,,0.67,Night,Weekday
10911,Chennai,Tamil Nadu,13.10133142367805,80.21728157882191,2023-09-13,17:00,17,Wednesday,0,urban,1,0,fog,low,34,low,drunk driving,major,2,2,1,,0.75,Evening,Weekday
10912,Delhi,Delhi,28.611501088373835,77.2245388359885,2022-10-28,04:00,4,Sunday,1,highway,4,1,fog,low,15,low,overspeeding,minor,5,1,0,,0.76,Night,Weekend
10913,Pune,Maharashtra,18.54320103670193,73.95533473540102,2023-07-12,01:00,1,Wednesday,0,rural,2,0,clear,high,22,medium,drunk driving,major,4,0,0,,0.67,Night,Weekday
10914,Mumbai,Maharashtra,19.09739779207452,72.83709376413402,2023-12-22,21:00,21,Saturday,1,rural,3,0,clear,high,24,low,drunk driving,major,4,4,0,,0.79,Night,Weekend
